question,wrong_choices,correct_answer
How much Makki Surahs of the Holy Quran are there?,"A. 30 Surahs
B. 32 Surahs

D. 35 Surahs",C. 86 Surahs
Tell the Name of the Suhabi who took first advantage of calligraphy of Wahi?,"A. Hazrat Abu Bakar Siddique (R.A)
B. Hazrat Usman (R.A)

D. Hazrat Umar (R.A)",C. Hazrat Khalid bin Saeed bin Alaas (R.A)
"Against which person, Yamama War was fought by Muslims ? Be aware that this person had false proclaim of prophecy?","A. Aswad Unsa

C. Tahha Asadi
D. Mukhtar bin Abu Abaid Saqif",B. Muselama Kazab
To which Suhabi responsibility was given for collection of the Holy Quran by Hazrat Abu Bakr Siddique (R.A) ?,"A. Hazrat Umar bin Wahab (R.A)
B. Hzrat Saeed bin Alaas (R.A)

D. Hazrat Ali (R.A)",C. Hazrat Zaid bin Sabit (R.A)
"After Hazrat Umar, to whom lady, script of Musaef Abi Bakr was handed over? This lady is amongst the Umhat-ul-Momenine (R.A)","A. Hazrat Aysha Siddiqa (R.A)
B. Hazrat Memona (R.A)

D. Hazrat Safia (R.A)",C. Hazrat Hifsa (R.A)
"Who was the Head of that board, which was established for the preparation of copies of Musaef Abi Bakr?","B. Hazrat Usama bin Qais (R.A)
C. Hazrat Usman bin Maznoun (R.A)
D. Hazrat Muaz bin Jabel (R.A)",A. Hazrat Zaid bin Sabit (R.A)
How many Rakus are in the Holy Quran?,"A. 460
B. 490

D. 570",C. 558
How many verses are in Holy Quran?,"A. 5555

C. 6667
D. 6688",B. 6666
How many verses of Ayat-e-Tasbeeh are in the Holy Quran?,"A. 200

C. 110
D. 90",B. 100
How many Ayat e Mutfarqa are present in the Holy Quran?,"A. 55

C. 77
D. 88",B. 66
Which Ayat of the Holy Quran is called Sardar ul Ayat?,"A. Surah Yaseen

C. Surah Fateh
D. Surah Baqra",B. Ayat-ul-Kursi
Minimum Verses in a Surah in the Holy Quran are?,"A. 2

C. 5
D. 6",B. 3
Which Alphabet is mostly used in the Holy Quran?,"B. Te
C. Jeem
D. Dal",A. Alif
Which Alphabet is used minimum in number in the Holy Quran?,"A. Sin (?)
B. Alif (?)
C. Ghain (?)",D. Zoan (?)
How many Madni Surahs of the Holy Quran are there?,"A. 26

C. 29
D. 30",B. 28
Basic pillars of Islam are?,"A. 4
B. 6

D. 7",C. 5
The Touheed (Kalmah) is__________ pillar of Islam?,"B. Second Pillar of Islam
C. Third Pillar of Islam
D. Fourth Pillar of Islam",A. First Pillar of Islam
The Second Pillar of Islam is?,"B. Fast
C. Touheed
D. Zakat",A. Namaz
The third pillar of Islam is?,"B. Fast
C. Touheed
D. Namaz",A. Zakat
The 4th pillar of Islam is?,"A. Namaz

C. Tauheed
D. Zakat",B. Fast
The 5th pillar of Islam is?,"B. Tauheed
C. Namaz
D. Zakat",A. Hajj
Obligations in Islam are called_____________?,"B. Wajib
C. Nafl
D. Sunnat",A. Farz
The Soam is a pillar of Islam. It is declared as an ?,"B. Love
C. Welfare
D. None of These",A. Armour
What is the most important Ebadat of islam from the choices given below,"A. Fast
B. Zakat
C. Hajj",D. Namaz
The color of the first Islamic flag was _________ ?,"A. Black

C. White and Black
D. Green",B. White
According to the holy Quran what is the chosen religion of Allah?,"A. Jewish
B. Confucianism

D. Christian",C. Islam
What was the Relign of Hazrat Adam?,"A. christianity
B. Jewish
C. Zartusht",D. Islam
The backbone of Islamic system is____________?,"A. fitrana
B. Sadqa

D. None of These",C. Zakat
The Action (Amal) of Islam depends on___________?,"A. Confidence

C. Struggle
D. None of These",B. Faith
Gathering on Arafat during Hajj is made on__________?,"B. 3rd Ramazan
C. 2nd Safar
D. 18 Shawal",A. 9th Zil Hajjah
Qurbani (Holy Slaughtering)is made during Hajj at___________?,"A. Arafat

C. Muzdalifa
D. Safa",B. Mina
The pillars of Islam in proper order are _____________.,"A. Salat, Zakat, Soam, Hajj and Shahadatain

C. Soam, Salat, Zakat, Hajj and Shahadetain
D. Shahadatain, Salat,, Hajj, Soam and Zakat","B. Shahadatain, Salat, Zakat, Soam and Hajj"
The common value among the people of Pakistan is?,"A. Dress
B. Language
C. Habits",D. Islam
Hazrat Muhammad. (SAW) went to Syria with Abu-Talib at the age of__________?,"B. 15 years
C. 24 years
D. 35 years",A. 12 years
The Holy Prophet was born in the month Of____________?,"A. Jamadi-ul-Awwal
B. Rabi-us-Sani
C. Jamadius-Sani",D. Rabi ul Awwal
Name the foster mother(s) of the Holy Prophet (SAW)?,"A. Hazrat Halema saadia (RA)
B. Hazrat Suwaiba (RA)
C. None of them",D. Both of them
"How many months prior to the birth of Hazrat Muhammad (SAW), Hazrat Abdullah lbn-e-Abdul Matalib died’?","A. Two
B. Four

D. One",C. Six
Name the person whose house became the centre of preaching of Islam?,"A. Hazrat Abu Bakr (RA)
B. Hazrat Usman (RA)

D. Hazrat Talha RA)",C. Hazrat Arqam (RA)
The Holy Prophet was a direct descendant of_____________?,"B. Hazrat Eesaa (AS)
C. Hazrat Da’ood (AS)
D. Hazrat Saleh (AS)",A. Hazrat lsmaeel (AS)
When did the second migration to Habshah take place?,"A. 605 AD

C. 630 AD
D. 620 AD",B. 616 AD
Where did Muslims take refuge near the Makkah in 7th year of Prophethood?,"B. Ghar-e-Soar
C. Ghar-e-Hira
D. Plain of Arafat",A. Shi’b-e-Abi Talib
When did the event of the social boycott of Banu Hashim take place?,"A. 8th year of Nabvi
B. 5th Year of Nabvi
C. 6th year of Nabvi",D. 7th year of Nabvi
What was the signi?cant event of 27 Rajab of 10th year of Prophethood?,"B. Migration
C. Boycott
D. Pledge of Aqaba",A. Miraj
Who did accompany the Holy Prophet (SAW) in the migration to Madina?,"B. Hazrat Ali (R.A)
C. Hazrat Usman (RA)
D. Hazrat Umar  (RA)",A. Hazrat Abu Bakr (RA)
What is the name of the camel which the Holy Prophet (SAW) was riding in the migration of Madina?,"A. Buldul
B. Anza

D. Zulifqar",C. Qaswa
When ?ve prayers became Farz?,"A. 12th Nabvi

C. 13th Nabvi
D. 11th Nabvi",B. 10th Nabvi
When did Hazrat Hamza  (RA) embrace Islam?,"A. Fifth Nabvi

C. Seventh Nabvi
D. Fourth Nabvi",B. Sixth Nabvi
At which occasion Salat became obligation (Farz)?,"B. Migration
C. Boycott
D. Visit to Taaif",A. Miraj
What was the important event in the month of 13th Nabvi?,"A. Hijrah Habahah

C. Miraj
D. Visit to Taaif",B. Hijrah Madina
ln which night the Qur’an was revealed?,"A. Shab-e-Miraj

C. Lail-tul-Aroos
D. Shab-e-Braat",B. Lailat-ul-Qadr
Which year is called the Year of Sorrow?,"A. 9th Nabvi
B. 13th Nabvi
C. 6th Nabvi",D. 10th Nabvi
When Hijrah started?,"B. 12th Rabi-ul-Awwal of 12th year of Nabawat
C. 12th Rabi-ul-Awwal of 14th year of Nabawat
D. 12th Rabi-ul-Awwal of 10th year of Nabawat",A. 12th Rabi-ul-Awwal of 13th year of Nabawat
Which incident took place on 24th September 622 AD in the life of Prophet Muhammad (SAW)?,"B. He fell ill
C. He was attacked
D. He was stopped to travel",A. He migrated to Madina
"After Hijrat to madina, what first important thing Holy prophet (SAW) did?","B. Built his house
C. Created baitulmal
D.  Raised an Army",A. Built a mosque for prayers
How many Sahifay were revealed to Hazrat Idrees (AS)?,"A. 10
B. 20

D. 40",C. 30
What is the most important event of Sixth Hijrah?,"A. The prohibition of wine

C. The battle of Ahzab
D. The meesaq-e-madina",B. The treaty of Huddaibiah
When did Holy prophet (SAW) go to perform Hajj?,"B. 9th Hijri
C. 11th Hijrid
D. 8th Hijri",A. 10th Hijri
When was the Qiblah changed?,"B. 3rd Hijri
C. 4th Hijri
D. Ist Hijri",A. 2nd Hijri
Name the Mosque which was famous for the change of Qiblah?,"B. Masjid-e- Nabavi
C. Masjid-e- Quba
D. None of them",A. Masjid-e-Qiblatain
When Zakat became Farz?,"A. 4th Hijri

C. 5th Hijri
D. Ist Hijri",B. 2nd Hijri
who were Ashaab-e-Sufah?,"A. Ansaar (RA) who stayed near the Masjid-e-Nabavi

C. Muhajirs (RA) who stayed near the Masjid-e-Quba
D. Ansaar (RA) who stayed near the Masjid-e-Quba",B. Muhajirs (RA) who stayed near the Masjid-e-Nabavi
When the truce of Hudaibiya took place?,"B. 7th Hijri
C. 5th Hijri
D. 4th Hijri",A. 6th Hijri
What was written on the Holy Prophet (SAW) seal?,"A. Muhammad Allah Rasool
B. Muhammad Rasool-Ullah
C. Allah Muhammad Rasool
?",D. Allah Rasool Muhammad
Name the first written constitution of the world?,"A. The treaty of Hudaibiya
?
C. The Khutaba-e-Hajja-tul-widah
D. None of them",B. Meesaq-e-Madina
Which was the first capital of Islamic commonwealth?,"A. Makkah
 ?
C. Taaif
D. Khyber",B. Madina
Who are called Umm-ul-Momineen?,"A. The Holy Mothers of the Muslims
B. The sisters of the Holy Prophet(SAW)

D. None of them",C. The Holy wives of the Holy Prophet(SAW)
Name the wife of the Holy prophet (SAW) who was titled as Umm-ul-Masakeen?,"A. Hazrat Ummay Habiba (RA)
B. Hazrat Ummay Salma (RA)

D. Hazrat Zainab Bint-t-Jahsh",C. Hazrat Zainab bint e Khuzaiymah (RA)
What was the title of Hazrat Ayesha (RA)?,"A. Tahira

C. Umm-ul-Masakeen
D. All of them",B. Siddiqa
What is the meaning of Aqeeda?,"?
B. Pillar
C. Nikah
D. Relief",A. Belief
Which Umm-ul-Momineen died last?,"A. Hazrat safia (RA)
B. Hazrat Ayesha (RA)

D. Hazrat Javeria( RA)",C. Hazrat Umm-e-Salma (RA)
What is the meaning of Iman-e-Mujammal?,"A. The belief in detail
B. The belief in known things

D. The belief in unknown things",C. The belief in brief
How many essential beliefs are there in Iman-e-Mafassal?,"A. 5
B. 9

D. 11",C. 7
What is the first belief in Iman-e-Mufassal?,"B. Prophethood
C. The hereafter life
D. Angels",A. No deity except Allah
What is the second belief in Iman-e-Mufassal?,"A. The hereafter life

C. The divine books
D. The prophets of Allah",B. The angels of Allah
What is the third belief in Iman-e-Mufassal?,"A. The angels of Allah

C. The prophets
D. The hereafter life",B. THE BOOKS OF ALLAH (The Divine Scriptures)
What is the fourth belief in Iman-e-Mufassal?,"B. The holy books
C. The day of judgment
D. The day of resurrection",A. The prophets
What is the fifth belief in Iman-e-Mufassal?,"B. The divine books
C. The day of Resurrection
D. None of them",A. The day of judgment
What is the sixth belief in Iman-e-Mufassal?,"A. The holy books
B. The day of Resurrection

D. The day of resurrection",C. Good and bad is predetermined by Allah (TAQDIR)
What is the seventh belief in Iman-e-Mufassal?,"A. The holy books
B. Good and bad is predetermined by Allah
C. The day of judgment",D. The day of resurrection
What is the literal meaning of Nabi?,"A. A person who behaves nicely
B. A person who acts according to Shariah

D. A person who believes in the unity of Allah",C. A person who conveys the message of Allah
The function of Hazrat Mekael (AS) is to_____________?,"B. Take out the souls of life bearing creatures.
C. Brings Allah’s message and commands to his prophets (AS)
D. Blow the trumpet on the day of judgment.",A. Make rain and supply of food to Allah’s creatures.
Name the Angel who takes out souls of life bearing creatures?,"B. Hazrat Jibra’eel (AS)
C. Hazrat Israfeel (AS)
D. None of them",A. Hazrat Izra’eel (AS)
The function of Hazrat jibra’eel (AS) is to______________?,"A. Make rain and supply of food to Allah’s creatures
B. Take out souls f life bearing creatures

D. Blow the trumpet on the day of judgment",C. Bring Allah’s message and commands to his prophets (AS)
Name the angels who are appointed to put Questions to the dead’s in their graves?,"B. Hazrat Jibra’eel (AS)
C. Hazrat Izra’eel (AS)
D. Hazrat Mekael (AS)",A. Munkar and Nakeer (AS)
Two angels are appointed on each person. One of them maintains the good deeds and the other one records evil deeds. These two angels are named as?,"B. Farishtain
C. Mankar and nakeer (AS)
D. None of them",A. Kiraman katibeen (AS)
the word Muhammad (SAW) as a name has been mentioned in Quran only__________times.,"A. two times

C. Six times
D. Seven times",B. four times
Khateeb –ul-Anbia is a title of______________?,"A. Hazrat Idress (AS)
B. Hazrat Ibrahim (AS)
C. Hazrat Yaqoob (AS)",D. Hazrat Shoaib (AS)
Hazrat Umer (RA) appointed as custodian of Bait-ul-Mal?,"A. Abdullah bn Irqum (RA)
B. Abdullah bin Umar (RA)
C. Abdullah bin Abbas (RA)
D. Abudllah bin Zubair (RA)",E. None of these
The effective Zakat System can ensure the elimination of__________?,"B. Ignorance
C. Class Distinction
D. Interest",A. Poverty
A verse of the Holy Quran indicates the name of__________?,"A. Hazarat Muaaz (RA)
B. Hazrat Bilal (RA)
C. Hazrat Saad (RA)

E. None of these",D. Hazrat Zaid (RA)
"Who was a Historian, justice, philosopher as well as Politician?","A. Shams ud din bin Khalkan

C. Abu Bakar Muhammad Yahya
D. Muhammad bin Essa
E. None of these",B. Abdur Rehman bin Khaldun
Masjid Zu Qiblatain is situated in__________?,"B. Mukkah
C. Taif
D. Jabal-e-Noor
E. None of these",A. Madina
Had –e- Qazaf (false Accusation) is__________?,"A. 50 Lashes
B. 70 Lashes

D. 90 Lashes",C. 80 Lashes
Ada Bin Hatam Thai embrace Islam in________?,"A. 3 Hijri
B. 6 Hijri

D. 11 Hijri",C. 9 Hijri
Wealth obtained from a mine is liable to_________?,"A. Zakat

C. Sulus
D. Rubah",B. Khumus
Sadaq-e-Eid-ul-fitr has been proclaimed in the year?,"B. 3 Hijri
C. 4 Hijri
D. 5 Hijri",A. 2 Hijri
Imam-e-Dar-ul-Hijrat was a title of____________?,"A. Imam Ahmad

C. Imam Shaafi
D. Imam Muhammad",B. Imam Malik
the seal affixed on important letters by prophet (SAW) was in the Custody of ?,"A. Hazrat Ali (RA)
B. Hazrat Qais RA

D. Hazrat Bilal (RA)",C. Hazrat khuzaifa (RA)
Ameen –ul-Umat is the title of Hazrat________________(RA)?,"A. Emar bin Yasir (RA)
B. Suleman Farsi (RA)

D. Abu Saeeed Khuzir (RA)",C. Abu-ubaida bin Al jaraah (RA)
River Neil was declared as Sayed-ul-Anhar by Hazrat ?,"A. Hazrat Abu Bakar (RA)

C. Hazrat Usman (RA)
D. Hazrat Ali (RA)",B. Hazrat Umer (RA)
Umm-ul-Masakeen was the title given to one of the wives of the Prophet (SAW) ?,"A. Harat Sauda (RA)
B. Hazrat Zainab bente Jehash (RA)

D. Hazrat Safia (RA)",C. Hazrat Zainab bente Khuzima (RA)
Hazrat Muhammad (SAW) gave the key of Bait Ullah permanently to Hazrat?,"A. Umara Bin Utba
B. Hanzla bin Abi Aamir

D. Abdullah Bin Aamir",C.
Arafat gathering is held on__________?,"A. 8 Zil hajj

C. 10 Zil hajj
D. 12 Zil hajj",B. 9 Zil hajj
Which one of the following is included amongst the Ushera-e- Mubhashera ?,"A. Saad Bin Ubaid
B. Saad bin Abada
C. 
D. hazrat Hamza",Saad Bin Abi waqas
Which Sahabi name written in Quran?,"A. Hazart Zaid bin Sabit ( R.A)
B. Hazart Abu Bin Talib ( R.A)
C. Hazart Abdullah bin Massoud ( R.A)",D. Hazart Zaid Bin Haris ( R.A)
How many prayers were initially made obligatory in Shab-e-Meraj?,"A. 3
B. 4
C. 10",D. 50
Which Prophet is Called Ab ul-Ambiya_____________?,"A. Hazrat Adam (A.S)

C. Hazrat Nooh (A.S)
D. Hazrat Muhammad (s.a.w.w)",B. Hazrat Abraheem (A.S)
"__________is called the birth place of Islam, Judaism, Christianity?","A. East-South Asia

C. West-South Asia
D. East-West Asia",B. South-West Asia
Name the ?rst Muslim among slaves?,"A. Hazrat Usamah bin Zaid (RA)
B. Hazrat Bilal Habshi (RA)

D. None of these",C. Hazrat Zaid bin Haris (RA)
How many Muhajireen were there at the time of Mawakhat?,"A. 35
B. 40

D. 50",C. 45
Name the first person who declared his conversion to Islam emphatically?,"B. Hazrat Ali (RA)
C. Hazrat Usman (RA)
D. Hazrat Abu Bakar (RA)",A. Hazrat Umar (RA)
Who ?rst one gave royal gift to the Holy Prophet (SAW)?,"A. Ruler of Iran
B. Abul Hakam

D. Abu Sufyan",C. Najashi
Name the first person among infidels of Arabia whose gift was accepted by the Holy Prophet (SAW) ?,"A. Abu Lahab

C. Abu Jehl
D. Umar bin Hasham",B. Abu Sufyan
Name the battle in which Hazrat Khalid bin Waleed (RA) participated for the ?rst time?,"A. Badr
B. Khyber

D. Khandaq",C. Mota
Which of the following the Quran considers as an unpardonable sin?,"A. Lie
B. Jealousy

D. Hypocrisy",C. Shirk
Who was the ?rst female Shaheed (martyr) of Islam?,"B. Hazrat Nafeesa (RA)
C. Hazrat Ummay Aimen (RA)
D. None of these",A. Hazrat Sumayyah Bint Khubbat(RA)
"The favorite fruit of Holy Prophet Muhammad pbuh, dates or the date-palm are mentioned__________in Holy Quran.","A. 21 times

C. 23 times
D. 24 times",B. 22 times
Who Confirmed the prophethood of Hazrat Muhammad (PBUH)?,"A. Hazrat Abu Bakar (RA)
B. Hazrat Anas (RA)

D. Hazrat umer (RA)",C. Waraqa Ibn Nawfal
How many people are required for jamaat prayer?,"A. 1

C. 3
D. None of These",B. 2
How many times Hazrat Jibrael appear in his real form (angelic form in which Allah created him)?,"A. five

C. eight
D. seven",B. two
What title did Holy Prophet (SAW) give to Hazrat Talha on embracing Islam?,"A. Faizan

C. Farooq
D. Tayyab",B. Fayyaz
Which caliph built Baghdad as the new Abbasid capital?,"A. Al-Mahdi

C. Harun al-Rashid
D. Al-Ma’mun",B. Al-Mansur
Who suggested name “Ahmed” for the Holy Prophet (PBUH)?,"A. Hazrat Abdul Mutalib
B. Hazrat Abu Talib
C. Hazrat Abdullah",D. None of these
In which Battle Muslim women participated for the first time?,"B. Battle of Trench
C. Tabook battle
D. Badr battle
E. None of these",A. Uhad battle
The Rashidun Caliphate lasted for:___________?,"B. 40 years
C. 50 years
D. 10 years",A. 30 years
Which event was called Fateh Mubeen (Clear Victory) in the Holy Qur’an?,"A. Conquest of Makkah

C. Battle of Badr
D. None of these",B. Peace of Hudaybiyyah
"If the husband is childless, how much does the widow get from the husband’s inheritance?","A. ½
B. 1/3

D. None of these",C. ¼
Ghazwa Khandaq is called as:,"A. Yum Al-Furqan
B. Ghazwa Zaat-ul-Salsil

D. None of these",C. Ghazwa al-Ahzab
Abdullah bin Salam (RA) was ___________ before accepting Islam.,"A. Polytheist
B. Christian
C. Magian",D. None of these
Zainab bint Khuzaima (RA) belonged to the Messenger of Allah ? as:,"A. Aunt

C. Mother-in-law
D. None of these",B. Wife
At what time is the Kusouf prayer performed?,"A. Wind

C. Lunar eclipse
D. None of these",B. Solar eclipse
Hudaybiyyah peace document was written from Muslims’ side by:,"A. Hazrat Abu Bakar Siddiq (RA)
B. Hazrat Zaid bin Thabit (RA)

D. None of these",C. Hazrat Ali bin Abi Talib (RA)
Among the Ummahat ul Momineen (mothers of the believers) is:,"A. Khuala
B. Umme Hani
C. Atiya",D. None of these
Hadith Taqreeri mentions:,"A. The speeches of the Messenger of Allah
B. The conversation of the Companions

D. None of these",C. The silence of the Messenger of Allah ? on the work of a companion
The basic obligatory action of Hajj is:,"A. Sa’I
B. Rami

D. None of these",C. Wuquf-e-Arafah
