question,wrong_choices,correct_answer
"Pakistan wins only 1 Gold Medal in Which Sports of Common Wealth Games 2018?","Athletics, Table tennis, Squash E. Boxing","Wrestling"
"Pakistan got _______ Position in Common Wealth Games 2018?","13th, 15th, 19th","24th"
"Pakistan Wins _______ Medals in Common Wealth Games 2018?","3, 9, 15","5"
"Lahore High Court orders PIA (Pakistan International Airlines) to include ______ percent female quota in recruitment of Pilots:","5%, 15%, none","10%"
"Pakistan and the Asian Development Bank (ADB) on 13 April,2018 signed two loan agreements worth _________ million in an effort to improve irrigation services and promote public-private partnerships (PPPs) in Punja","$360, $355, $350","$375"
"Bilawal Bhutto inaugurated the first Tharparkar Airport on 11th April 2018 named___________?","Fatima Bibi Airpoet, Benazir Bhutto Airport, Bibi Noreen Airport","Maai Bakhtawar Airport"
"Which country’s diplomat was briefly detained for killing a motorcyclist in a hit and run case on 7th April 2018?","China, Japan, Russia","USA"
"As per commission report,how many flights have delayed or cancelled at Karachi and Islamabad airport in last three months?","200, 250, 300","260"
"Who is the first woman candidate from FATA,who contested the general election for National assembly seat?","Ali begum, Shaista ikram, Nabiha junaid","Badam Zari"
"Who is leading Pashtun tahafuz movement,demanding security for Pakistani ethnic pashtun minority?","Abu bakar siddique, Said Alam, Ali Wazir","Manzoor Pashteen"
"What is the Name of Pakistan’s first-ever school for transgender community, which is set to open in Lahore on 15th April 2018?","The Gender Educator, The Gender Graduate, Transgender School","The Gender Guardian"
"Pakistan’s First School for Transgender Community to Open in___________ ON 15th April 2018?","Peshawar, Islamabad, Karachi","Lahore"
"Which country’s air chief has attended PAF passing out parade at Asghar Khan Academy on 13 April 2018 as chief guest?","Iran, S.Arabia, USA","China"
"Name the Chief of General Staff (CGS) of UK Army, who Visited Pakistan on Two Days visit in April 2018?","Gen Sir David Richards, Gen Sir Peter Wall, Gen Sir Richard Dannatt","Gen Sir Nick Carter"
"CJP has ordered to place all PIA MDs on ECL,who served from ________?","2000-2018, 2005-2018, 2006-2018","2008-2018"
"Which local singer was gunned down in Larkana for declining dance request?","Fozia soomro, Abida parveen, Sanam Marvi","Samina sindhu"
"As per YouGov’s latest annual study 2018,Imran Khan is on which spot in the list of most admired man in the world?","15th, 18th, 5th","20th"
"As per YouGov’s latest annual study 2018,Malala Yousafzai is on which spot in the list of most admired woman in the world?","20th, 12th, 5th","7th"
"How many individuals of Pakistani origin have been featured on Forbes,the top american business magazine’s “30 under 30” list of 2018?","11, 10, 8","9"
"Which district of Pakistan will have Pakistan’s first super critical coal-fired plant?","Dadu, Badin, Thatta","Jamshoro"
"After winning ODI Series,Pakistan women cricket team has also won T20I Series against which country in March 2018?","Bangladesh, India, Australia","Srilanka"
"Which famous politician has been disqualified for lifetime by SC?","Nawaz Sharif, Jahangir Tareen, None","Both"
"SC has issued a ban on politicians holding office after legal disqualification.This ban will be valid upto?","5 years, 10 years, 1 year","Lifetime"
"Ayaz Sadique was the_________Speaker of National Assembly of Pakistan?","19th, 21st, 22nd","20th"
"On 6 April 2018___________________ Ambassador German Alejandro Ortega Almeida has suggested that Pakistan could achieve better access to South American markets by developing close cooperation.","Brazil, Colombia, Argentina","Ecuador"
"How many Pakistani Women are representing their homeland in the Commonwealth Games 2018?","5, 15, 20","10"
"PM announces simplified income tax package, amnesty scheme for foreign assets on________?","4 April 2018, 6 April 2018, 7 April 2018","5 April 2018"
"Which Player becomes ICC’s top-ranked T20 batsman for the second time in April 2018?","Shadab Khan, Shoaib Malik, Ahmed Shehzad","Babar Azam"
"who won the 3 T20 international series 2018 between Pakistan and west Indies at Karachi?","west Indies won by 2-1, Pakistan won by 2-1, the series is level 1-1","Pakistan won by 3-0"
"Which one is the country to use China based system made by BeiDou, GPS can help with urban planning, surveying and mapping environmental supervision, disaster relief efforts, traffic monitoring and other fields?","Uruguay, Italy, Brazil","Pakistan"
"How many wickets earned by Faheem Ashraf in PSL 2018?:","19, 20, 21","18"
"Punjab Government approved construction of Dadhocha Dam in_________.","Faisalabad, Mianwali, Chiniot","Rawalpindi"
"The first British- Pakistani woman became the first ever Muslim and Asian Woman to be appointed as detective superintendent of Scotland Yard is____________?","Sajida Vandal, Musrat Hayat, Naheed Pasha","Shabnam Chaudri"
"When NA passes Resolution against Imran Khan, Sheikh Rashid?","January 17, 2018, January 19, 2018, January 20, 2018","January 18, 2018"
"The Punjab Government directed adminsitraion to remove plaques bearing names of Ministers, MNA’s, MPA’s and local leaders on development schemes installed since _________?","01 Jan 2018, 28 Feb 2018, 01 March 2017","01 March 2018"
"Around _____ billion m3 of gas would be transported from Karachi to Lahore per annum through North-South gas pipeline.","10.4, 11.4, 13.3","12.4"
"The total length of North-South gas pipeline is__________?","1000 km, 900 km, 1200 km","1100 km"
"The GDP growth rate for the financial year 2016-17 was recorded as___________?","4.88 %, 5.35 %, 5.67 %","5.28 %"
"Youngest Nobel Prize laureate and education activist Malala Yousafzai set foot in Pakistan after__________?","9 years, 6 years, 4 years","5 years"
"Who was the last President of International Cricket Council (ICC) ?","Alan Issac, David Richardson, Shashank Manohar","Zaheer Abbas"
"Malala yousafzai has visited Pakistan after how much time?","5 years, 4 years, 6 years","5.5 years"
"When malala yousafzai and her two friends were shot by a gunman,after returning from school of her hometown?","9 nov 2012, 9 Dec 2012, 9 Sep 2012","9 oct 2012"
"Malala yousafzai has reached Pakistan on 29 March 2018 for ______ day visit?","Three, Five, Six","Four"
"Which cricketer has been deported from dubai airport on 27 March 2018?","Salman butt, M.Amir, Abdul Razzaq","M.Asif"
"Who has suspended ECP order of removing Farooq Sattar as MQM-P conveyor?","SC, Lahore high court, Sindh high court","IHC"
"As per chinese envoy,which part of Pakistan will be provided maximum benefits through CPEC?","Lahore, AJ&K, Sindh","GB"
"Which provincial goverment has okayed Rs 80m to establish 500 flats for police?","Sindh goverment, Kpk goverment, Balochistan goverment","Punjab goverment"
"Aitzaz ahsan has returned fine amount paid by CJP’s son to him.How much fine amount was paid by CJP’s son on the behalf of Aitzaz ahsan?","20k, 30k, 50k","10k"
"As per record, ________ children have died in tharparkar district due to viral infection and malnutrition in March 2018?","50, 60, 56","47"
"Which district of sindh is continiously facing viral infection and malnutrition claiming infant lives?","Badin, Dadu, Ghotki","Tharparkar"
"Who said ” I left swat with my eyes closed and now I am back with my eyes open” after her return to hometown?","Kainat riaz, Shazia ramzan, Ziauddin yousafzai","Malala yousafzai"
"Who welcomed WI cricket team at Quaid-e-azam international airport with traditional gifts on 31 march 2018?","Murad ali shah, Najam sethi, Bilawal bhutto","Sardar M.bux khan mahar"
"Pakistan President announced a new medal on 23-March-2018?","Tamgha-i-Shuja, Tamgha-i-Imtiaz, Tamgha-I-QUAID-E-AZAM","Tamga-i-Azam"
"Pakistan Army launches android Base Game on 23-March-2018?","Pak Army Sniper, Pakistan Armed, Pakistan Army JAWAN","The Glorious Resolve"
"Which Province of Pakistan for the first time started the Public Facility and Solution of problems through District govt APP Citizen Portal?","Punjab, Baluchistan, Sindh","Khyber Pakhtunkhwa"
"All those people in the stands who would catch a six will be awarded equal share from the award of 1 crore RS as per policy of “Pepsi catch a crore”,How many spectators were lucky to have their name in the list of PSL-3?.","10, 11, 13","12"
"Which player had most ducks in PSL-3?","Luke Ronchi, Shaheen Shah, M.Hafeez","Kamran Akmal"
"Which player has hit most fifties in PSL-3?","Luke Ronchi, Kamran Akmal, Babar Azam","All"
"Which player has hit most Fours in PSL-3?","Kamran Akmal, Babar Azam, JR Denly","Luke Ronchi"
"Which player has hit most sixes in PSL-3?","Luke Ronchi, SR Watson, DR Smith","Kamran Akmal"
"Who was the only player to hit century in PSL-3?","Luke Ronchi, Fakhar Zaman, Sohaib Maqsood","Kamran Akmal"
"PSL-3 has been promoted on social media by which Hashtag?","#HBLPSL 2018, #AbKhel6Ka, #DilSeJaanLagaDe","All of the above"
"Each foreign cricketer who played PSL-3 play-off matches in Pakistan was paid extra US$________ for each of the match?","20 thousand, 5 thousand, 1 thousand","10 thousand"
"The tickets for final Match of PSL-3 was sold out within _________ hours?","5, 4, 2","3"
"Who was the leading wicket taker in PSL-3?","Faheem Ashraf, Wahab Riaz, N.O.T","Both"
"New franchise that joined PSL-3 for the first time was _________?","Quetta gladiators, Lahore Qalandar, KArachi Kings","Multan Sultan"
"How many venues were utilized to Kick-off PSL-3 tournament?","3, 2, 5","4"
"How many matches were played in PSL-3?","35, 36, 32","34"
"Who was awarded as the “Safe hands in field” award of PSL-3?","Kamran Akmal, Luke Ronchi, M.Hafeez","JP Duminy"
"Who was awarded as the “Player of the Tournament” of PSL-3?","Kamran Akmal, Shadab Khan, Wahab Riaz","Luke Ronchi"
"Who was awarded as the “Best Batsman” of PSL-3?","Luke Ronchi, Babar Azam, Kumar Sangakkara","Kamran Akmal"
"Who was awarded as the “Best Umpire” of PSL-3?","Aleem Dar, Shozab Raza, Richard Illingworth","Rashid Riaz"
"Who was awarded as the “best bowler” of PSL-3?","Hassan Ali, Wahab Riaz, Chris Jordan","Faheem Ashraf"
"Who was awarded as the best Wicket-Keeper in PSL-3?","Kamran Akmal, Luke Ronchi, Tim Paine","Kumar Sangakkara"
"Which player was the Man of the Match in PSL-3 final?","Asif Ali, Sahibzada Farhan, Shadab Khan","Luke Ronchi"
"Mosques of capital are limited to deliver Friday sermon on how many selected topics by capital administration?","40, 45, 24","35"
"Who has acquitted 20 suspects allegedly involved in lynching incident of 2014,wherein a christian couple was buried alive by a mob?","SC, IHC, Lahore high court","Anti terrorism court"
"Who has paid fine of 10 thousand RS imposed on Aitzaz Ahsan for not appearing in a case by SC,after Aitzaz Ahsan refused to pay it?","Jam Khan Shoro, CJP, Bilawal bhutto zardari","CJP’s Son"
"Karachi has hosted PSL-3 final on 25 March 2018,before this match Karachi has not staged a high-profile fixture of international standing since ________?","2010, 2011, 2012","2009"
"Psl third edition Final Match was played in which Stadium?","Gaddafi stadium, Arbab Niaz Stadium, Jinnah Stadium","National Stadium"
"Which team has won PSL title twice?","Peshawar zalmi, Quetta gladiators, Lahore qalandars","Islamabad united"
"Which team has won third edition of PSL?","Peshawar zalmi, Karachi kings, Quetta gladiators","Islamabad united"
"After how many Years International Cricket Players played in Karachi?","7 years, 8 Years, 10 Years","9 Years"
